Intro_text,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,p_choice.keys,p_choice.rt,p_choice.duration,p_next_trial_input.keys,p_next_trial_input.rt,p_next_trial_input.duration,happiness_rating_prac.response,happiness_rating_prac.rt,key_resp_5.keys,key_resp_9.keys,key_resp_5.rt,key_resp_5.duration,Intros.thisRepN,Intros.thisTrialN,Intros.thisN,Intros.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,thisRow.t,notes,dateTime,consent.started,text_9.started,button.started,consent.stopped,button.numClicks,button.timesOn,button.timesOff,instructions1.started,Intro_text_show.started,Continue_txt.started,key_resp.started,instructions1.stopped,Intros.key_resp.keys,Intros.key_resp.rt,Intros.key_resp.duration,instructions_t1_target_on_choice.started,fixation_inst_5a.started,intro_sure.started,intro_sure_txt.started,intro_gambletop.started,intro_gambletop_txt.started,intro_gambletop_p.started,intro_gamblelow.started,intro_gamblelow_txt.started,intro_gamblelow_p.started,text_inst_5a.started,choice_inst_5a.started,instructions_t1_target_on_choice.stopped,choice_inst_5a.keys,choice_inst_5a.rt,choice_inst_5a.duration,instructions_t1_chosen_gamble.started,fixation_inst_5a_2.started,intro_sure_2.started,intro_sure_txt_2.started,instructions_t1_chosen_gamble.stopped,instructions_t1_outcome.started,total_prompt_inst_5a.started,p_outcome_square_2.started,intro_outcome_text.started,intro_next_trial_txt_2.started,intro_next_trial_input_2.started,instructions_t1_outcome.stopped,intro_next_trial_input_2.keys,intro_next_trial_input_2.rt,intro_next_trial_input_2.duration,intro_iti.started,text_4.started,intro_iti.stopped,instructions_t2_target_on_choice.started,fixation_inst_5b.started,intro_sure_3.started,intro_gambletop_2.started,intro_gamblelow_2.started,intro_sure_txt_3.started,intro_gambletop_txt_2.started,intro_gambletop_p_2.started,intro_gamblelow_txt_2.started,intro_gamblelow_p_2.started,text_inst_5b.started,choice_inst_5b.started,instructions_t2_target_on_choice.stopped,choice_inst_5b.keys,choice_inst_5b.rt,choice_inst_5b.duration,instructions_t2_chosen_gamble.started,fixation_inst_5a_3.started,intro_gambletop_3.started,intro_gamblelow_3.started,intro_gambletop_txt_3.started,intro_gambletop_p_3.started,intro_gamblelow_txt_3.started,intro_gamblelow_p_3.started,instructions_t2_chosen_gamble.stopped,instructions_t2_outcome.started,total_prompt_inst_5a_2.started,p_outcome_square_3.started,intro_outcome_text_3.started,intro_next_trial_txt.started,intro_next_trial_input.started,instructions_t2_outcome.stopped,intro_next_trial_input.keys,intro_next_trial_input.rt,intro_next_trial_input.duration,instructions6.started,instructions_text.started,Continue_txt_2.started,key_resp_inst_5.started,instructions6.stopped,key_resp_inst_5.keys,key_resp_inst_5.rt,key_resp_inst_5.duration,instructions7.started,total_prompt_inst_5a_3.started,fixation_inst_5a_6.started,prog_5.started,p_outcome_square_4.started,intro_outcome_text_4.started,instrutions_text.started,key_resp_inst_6.started,arrow1.started,arrow2.started,instructions7.stopped,key_resp_inst_6.keys,key_resp_inst_6.rt,key_resp_inst_6.duration,instructions8.started,instructions_text_3.started,Continue_txt_3.started,key_resp_inst_7.started,instructions8.stopped,key_resp_inst_7.keys,key_resp_inst_7.rt,key_resp_inst_7.duration,happy_overall.started,question_3.started,happiness_rating_overall.started,low_end_text_3.started,high_end_text_3.started,key_resp_7.started,exit_text_4.started,happy_overall.stopped,happiness_rating_overall.response,happiness_rating_overall.rt,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,instructions10.started,instructions_text_6.started,Continue_txt_4.started,key_resp_inst_8.started,instructions10.stopped,key_resp_inst_8.keys,key_resp_inst_8.rt,key_resp_inst_8.duration,happy_base.started,question_5.started,happiness_rating_baseline.started,low_end_text_5.started,high_end_text_5.started,exit_text_3.started,key_resp_8.started,happy_base.stopped,happiness_rating_baseline.response,happiness_rating_baseline.rt,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,instructions10_2.started,instructions_text_2.started,Continue_txt_6.started,key_resp_inst_11.started,instructions10_2.stopped,key_resp_inst_11.keys,key_resp_inst_11.rt,key_resp_inst_11.duration,instructions11.started,instructions_text_7.started,Continue_txt_5.started,key_resp_inst_9.started,instructions11.stopped,key_resp_inst_9.keys,key_resp_inst_9.rt,key_resp_inst_9.duration,first_delay.started,text_3.started,first_delay.stopped,p_options_show.started,p_fixation_cross_4.started,p_box1.started,p_box2.started,p_box3.started,p_box4.started,p_box1_mag.started,p_box1_P.started,p_box2_mag.started,p_box2_P.started,p_box3_mag.started,p_box3_P.started,p_box4_mag.started,p_box4_P.started,p_choice.started,p_options_show.stopped,practice_trials.p_choice.keys,practice_trials.p_choice.rt,practice_trials.p_choice.duration,choice_prac,p_chosen_option.started,fixation_5.started,p_box1_2.started,p_box2_2.started,p_box3_2.started,p_box4_2.started,p_box1_mag_2.started,p_box1_P_2.started,p_box2_mag_2.started,p_box2_P_2.started,p_box3_mag_2.started,p_box3_P_2.started,p_box4_mag_2.started,p_box4_P_2.started,p_chosen_option.stopped,current_money_prac,outcome_prac,p_reward_outcome.started,p_money_prompt.started,practice_txt.started,p_outcome_square.started,p_outcome_text.started,p_prog_bar.started,p_next_trial_txt.started,p_next_trial_input.started,p_reward_outcome.stopped,practice_trials.p_next_trial_input.keys,practice_trials.p_next_trial_input.rt,practice_trials.p_next_trial_input.duration,iti.started,text.started,iti.stopped,p_happiness_trial.started,p_happiness_trial.stopped,practice_trials.happiness_rating_prac.response,practice_trials.happiness_rating_prac.rt,practice_trials.key_resp_5.keys,p_h_iti.started,p_h_iti.stopped,repeat_practice.started,repeat_practice.stopped,practice_trials.key_resp_9.keys,repeat_iti.started,repeat_iti.stopped,question_4.started,happiness_rating_prac.started,low_end_text_4.started,high_end_text_4.started,exit_text_2.started,key_resp_5.started,practice_trials.key_resp_5.rt,practice_trials.key_resp_5.duration,text_2.started,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6416436250001425,5.656702125001175,5.656702125001175,5.656702125001175,5.656702125001175,5.656702125001175,5.656702125001175,5.656702125001175,6.625648083005217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6259744170019985,6.634797000006074,6.634797000006074,6.634797000006074,8.616204917001596,8.616204917001596,8.917093583004316,space,0.29295995800202945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.917121417005546,8.927715042002092,8.927715042002092,8.927715042002092,9.766745750006521,return,0.833735207997961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.767082958001993,9.792759458003275,9.792759458003275,9.792759458003275,9.792759458003275,9.792759458003275,9.792759458003275,9.792759458003275,9.792759458003275,9.792759458003275,9.961232375004329,return,0.16446875000110595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.961255708003591,9.969281125006091,9.969281125006091,9.969281125006091,10.10001458300394,return,0.12305179199756822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.100426832999801,10.135115333003341,10.135115333003341,10.135115333003341,10.135115333003341,10.135115333003341,10.135115333003341,11.796631832999992,19.0,1.52944141599437,return,1.6391492909970111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.796665792004205,11.805480458002421,11.805480458002421,11.805480458002421,12.377428167004837,return,0.5641473750001751,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.377887167000154,12.387793958005204,14.901464958005818,14.901464958005818,14.901464958005818,14.901464958005818,14.901464958005818,16.0536425829996,6.0,3.484972416998062,return,1.1442601250018924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.053672125002777,16.063055124999664,16.063055124999664,16.063055124999664,16.666668292004033,return,0.597892582998611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6666936670008,16.677337167006044,16.677337167006044,16.677337167006044,17.042620292006177,return,0.3570704579979065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.042643542001315,17.049797250001575,19.043850792004378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,0,0,0,,,,left,2.902575334002904,None,space,1.7202386249991832,None,None,None,None,None,,,,,,,0,0,0,0,19.085342500002298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.067482625003322,19.085342500002298,19.085342500002298,19.085342500002298,19.085342500002298,19.085342500002298,19.085342500002298,19.085342500002298,19.085342500002298,19.085342500002298,19.085342500002298,19.085342500002298,19.085342500002298,19.085342500002298,19.085342500002298,22.010150917005376,left,2.902575334002904,None,0,22.015948833002767,22.028855167001893,22.028855167001893,22.028855167001893,22.028855167001893,22.028855167001893,22.028855167001893,22.028855167001893,22.028855167001893,22.028855167001893,22.028855167001893,22.028855167001893,22.028855167001893,22.028855167001893,22.99982875000569,5,-1,23.006131417001598,23.01570575000369,23.01570575000369,23.01570575000369,23.01570575000369,23.01570575000369,24.99259216700011,24.99259216700011,26.719838917000743,space,1.7202386249991832,None,26.71987587500189,26.729699708004773,27.709107708004012,27.71003400000336,27.71040854199964,None,None,None,27.710480458001257,27.71050712500437,27.71052566700382,27.710559875005856,None,27.710589250003977,27.71061162499973,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,1,0,1,,,,left,2.6750471250052215,None,space,9.322437542003172,None,None,None,None,None,,,,,,,1,0,1,0,27.729320917002042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.717767292000644,27.729320917002042,27.729320917002042,27.729320917002042,27.729320917002042,27.729320917002042,27.729320917002042,27.729320917002042,27.729320917002042,27.729320917002042,27.729320917002042,27.729320917002042,27.729320917002042,27.729320917002042,27.729320917002042,30.411901083003613,left,2.6750471250052215,None,0,30.41498204200616,30.423599042005662,30.423599042005662,30.423599042005662,30.423599042005662,30.423599042005662,30.423599042005662,30.423599042005662,30.423599042005662,30.423599042005662,30.423599042005662,30.423599042005662,30.423599042005662,30.423599042005662,31.399726083000132,5.35,-1,31.40185541700339,31.41175404200476,31.41175404200476,31.41175404200476,31.41175404200476,31.41175404200476,33.39342616700014,33.39342616700014,42.72655120800482,space,9.322437542003172,None,42.72659020800347,42.73439629200584,43.71590791700146,43.71633479199954,43.71648695800104,None,None,None,43.71651558300073,43.716526083000645,43.71653441700619,43.716545333001704,None,43.71655812500103,43.7165671670009,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,2,0,2,,,,left,10.897525874999701,None,space,0.6328205840036389,None,15.0,3.483125332997588,return,None,2.023438125004759,None,,,,,2,0,2,0,43.73037362500327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.71979162500065,43.73037362500327,43.73037362500327,43.73037362500327,43.73037362500327,43.73037362500327,43.73037362500327,43.73037362500327,43.73037362500327,43.73037362500327,43.73037362500327,43.73037362500327,43.73037362500327,43.73037362500327,43.73037362500327,54.643548583000666,left,10.897525874999701,None,0,54.64748437500384,54.65634300000238,54.65634300000238,54.65634300000238,54.65634300000238,54.65634300000238,54.65634300000238,54.65634300000238,54.65634300000238,54.65634300000238,54.65634300000238,54.65634300000238,54.65634300000238,54.65634300000238,55.63347608299955,5.6,-1,55.63547095800459,55.645117333006056,55.645117333006056,55.645117333006056,55.645117333006056,55.645117333006056,57.625586042006034,57.625586042006034,58.26039345800382,space,0.6328205840036389,None,58.2604309580056,58.26858337500016,59.2491791249995,59.24975175000145,63.810721083005774,15.0,3.483125332997588,return,63.81076741700235,64.79895358300564,64.79897225000605,64.79898779200448,None,64.7990080830059,64.79901800000516,59.25926195800275,61.767497583001386,61.767497583001386,61.767497583001386,61.767497583001386,61.767497583001386,2.023438125004759,None,63.81698070800485,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,3,0,3,,,,right,4.5761459580025985,None,space,0.3113699999958044,None,None,None,None,None,,,,,,,3,0,3,0,64.81141145800211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.80155591700168,64.81141145800211,64.81141145800211,64.81141145800211,64.81141145800211,64.81141145800211,64.81141145800211,64.81141145800211,64.81141145800211,64.81141145800211,64.81141145800211,64.81141145800211,64.81141145800211,64.81141145800211,64.81141145800211,69.39448795800126,right,4.5761459580025985,None,1,69.39764616700268,69.406681708002,69.406681708002,69.406681708002,69.406681708002,69.406681708002,69.406681708002,69.406681708002,69.406681708002,69.406681708002,69.406681708002,69.406681708002,69.406681708002,69.406681708002,70.38399916700291,5.75,0,70.38634216700302,70.40945220800495,70.40945220800495,70.40945220800495,70.40945220800495,70.40945220800495,72.37726770800509,72.37726770800509,72.69479975000286,space,0.3113699999958044,None,72.69483358300204,72.70318516700354,73.68328341700544,73.68385004200536,73.68406945800234,None,None,None,73.68410770800256,73.68412362500385,73.68413570800476,73.68415129200002,None,73.68416933300614,73.68418237500009,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,4,0,4,,,,left,5.141005334000511,None,space,0.409283624998352,None,6.0,3.888746333999734,return,None,2.18812854099815,None,,,,,4,0,4,0,73.6980739999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.68817295800545,73.6980739999999,73.6980739999999,73.6980739999999,73.6980739999999,73.6980739999999,73.6980739999999,73.6980739999999,73.6980739999999,73.6980739999999,73.6980739999999,73.6980739999999,73.6980739999999,73.6980739999999,73.6980739999999,78.84469679200265,left,5.141005334000511,None,0,78.84782745800476,78.85646379200625,78.85646379200625,78.85646379200625,78.85646379200625,78.85646379200625,78.85646379200625,78.85646379200625,78.85646379200625,78.85646379200625,78.85646379200625,78.85646379200625,78.85646379200625,78.85646379200625,79.83297366700572,5.75,-1,79.83564379200106,79.84580108299997,79.84580108299997,79.84580108299997,79.84580108299997,79.84580108299997,81.83353666699986,81.83353666699986,82.24363212500612,space,0.409283624998352,None,82.24367079200601,82.25091983300081,83.23274933300127,83.23324512500403,87.95238958300615,6.0,3.888746333999734,return,87.95243470800051,88.94255637500464,88.94257679200382,88.9425947080017,None,88.94261825000285,88.94262991700089,83.24221987500641,85.74037004200363,85.74037004200363,85.74037004200363,85.74037004200363,85.74037004200363,2.18812854099815,None,87.96098683300079,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,5,0,5,,,,right,3.186378332997265,None,space,0.3764815839967923,None,None,None,None,None,,,,,,,5,0,5,0,88.95689300000231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.94731145800324,88.95689300000231,88.95689300000231,88.95689300000231,88.95689300000231,88.95689300000231,88.95689300000231,88.95689300000231,88.95689300000231,88.95689300000231,88.95689300000231,88.95689300000231,88.95689300000231,88.95689300000231,88.95689300000231,92.14534912499948,right,3.186378332997265,None,1,92.15014283300115,92.15986158300075,92.15986158300075,92.15986158300075,92.15986158300075,92.15986158300075,92.15986158300075,92.15986158300075,92.15986158300075,92.15986158300075,92.15986158300075,92.15986158300075,92.15986158300075,92.15986158300075,93.13312633299938,5.9,-1,93.13517816700187,93.14509233300487,93.14509233300487,93.14509233300487,93.14509233300487,93.14509233300487,95.12771516700013,95.12771516700013,95.52742979200411,space,0.3764815839967923,None,95.5275177920048,95.53786870800104,96.51079241700063,96.51300962499954,96.51361295800598,None,None,None,96.51374454200413,96.51378750000003,96.51382070800173,96.51386366700171,None,96.51391225000407,96.51394783300202,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,6,0,6,,,,left,14.326058457998442,None,space,0.6424433330030297,None,14.0,4.192694124998525,return,None,2.9572021670028334,None,,,,,6,0,6,0,96.53712749999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.52232304200152,96.53712749999977,96.53712749999977,96.53712749999977,96.53712749999977,96.53712749999977,96.53712749999977,96.53712749999977,96.53712749999977,96.53712749999977,96.53712749999977,96.53712749999977,96.53712749999977,96.53712749999977,96.53712749999977,110.8698873750036,left,14.326058457998442,None,0,110.8731062920051,110.8818083330043,110.8818083330043,110.8818083330043,110.8818083330043,110.8818083330043,110.8818083330043,110.8818083330043,110.8818083330043,110.8818083330043,110.8818083330043,110.8818083330043,110.8818083330043,110.8818083330043,111.85913683300168,6.15,0,111.8605316250032,111.86935187500058,111.86935187500058,111.86935187500058,111.86935187500058,111.86935187500058,113.85214462500153,113.85214462500153,114.50280487500277,space,0.6424433330030297,None,114.50285216700286,114.51275358300336,115.49240100000316,115.49284137500217,120.96999929199956,14.0,4.192694124998525,return,120.97004625000409,121.95916908300569,121.95918970800267,121.95920575000491,None,121.95922691700252,121.95923725000466,115.50056541700178,118.00034679200326,118.00034679200326,118.00034679200326,118.00034679200326,118.00034679200326,2.9572021670028334,None,120.97842975000094,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
,7,0,7,,,,left,4.8672267090005334,None,space,1.7583474580023903,None,None,None,None,None,,,,,,,7,0,7,0,121.97160608300328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.96235737499956,121.97160608300328,121.97160608300328,121.97160608300328,121.97160608300328,121.97160608300328,121.97160608300328,121.97160608300328,121.97160608300328,121.97160608300328,121.97160608300328,121.97160608300328,121.97160608300328,121.97160608300328,121.97160608300328,126.84509558300488,left,4.8672267090005334,None,0,126.84861679200549,126.85783708300005,126.85783708300005,126.85783708300005,126.85783708300005,126.85783708300005,126.85783708300005,126.85783708300005,126.85783708300005,126.85783708300005,126.85783708300005,126.85783708300005,126.85783708300005,126.85783708300005,127.83451033299934,6.15,0,127.83516220800084,127.84451650000119,127.84451650000119,127.84451650000119,127.84451650000119,127.84451650000119,129.8354448750033,129.8354448750033,131.59488166700612,space,1.7583474580023903,None,131.59493250000378,131.60224770800414,132.5822487500045,132.58271154200338,132.58287616700545,None,None,None,132.58290783300617,132.5829215420017,132.58293304200197,132.58294508300605,None,132.58295966700098,132.5829701670009,,,,,,,,,,,,,2026-04-17_16h42.53.238,Mood4,2024.2.4,2026-04-17 16h42.57.543160 -0400,
