Intro_text,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,p_choice.keys,p_choice.rt,p_choice.duration,p_next_trial_input.keys,p_next_trial_input.rt,p_next_trial_input.duration,happiness_rating_prac.response,happiness_rating_prac.rt,key_resp_5.keys,key_resp_9.keys,key_resp_5.rt,key_resp_5.duration,Intros.thisRepN,Intros.thisTrialN,Intros.thisN,Intros.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,thisRow.t,notes,dateTime,consent.started,text_9.started,button.started,consent.stopped,button.numClicks,button.timesOn,button.timesOff,instructions1.started,Intro_text_show.started,Continue_txt.started,key_resp.started,instructions1.stopped,Intros.key_resp.keys,Intros.key_resp.rt,Intros.key_resp.duration,instructions_t1_target_on_choice.started,fixation_inst_5a.started,intro_sure.started,intro_sure_txt.started,intro_gambletop.started,intro_gambletop_txt.started,intro_gambletop_p.started,intro_gamblelow.started,intro_gamblelow_txt.started,intro_gamblelow_p.started,text_inst_5a.started,choice_inst_5a.started,instructions_t1_target_on_choice.stopped,choice_inst_5a.keys,choice_inst_5a.rt,choice_inst_5a.duration,instructions_t1_chosen_gamble.started,fixation_inst_5a_2.started,intro_sure_2.started,intro_sure_txt_2.started,instructions_t1_chosen_gamble.stopped,instructions_t1_outcome.started,total_prompt_inst_5a.started,p_outcome_square_2.started,intro_outcome_text.started,intro_next_trial_txt_2.started,intro_next_trial_input_2.started,instructions_t1_outcome.stopped,intro_next_trial_input_2.keys,intro_next_trial_input_2.rt,intro_next_trial_input_2.duration,intro_iti.started,text_4.started,intro_iti.stopped,instructions_t2_target_on_choice.started,fixation_inst_5b.started,intro_sure_3.started,intro_gambletop_2.started,intro_gamblelow_2.started,intro_sure_txt_3.started,intro_gambletop_txt_2.started,intro_gambletop_p_2.started,intro_gamblelow_txt_2.started,intro_gamblelow_p_2.started,text_inst_5b.started,choice_inst_5b.started,instructions_t2_target_on_choice.stopped,choice_inst_5b.keys,choice_inst_5b.rt,choice_inst_5b.duration,instructions_t2_chosen_gamble.started,fixation_inst_5a_3.started,intro_gambletop_3.started,intro_gamblelow_3.started,intro_gambletop_txt_3.started,intro_gambletop_p_3.started,intro_gamblelow_txt_3.started,intro_gamblelow_p_3.started,instructions_t2_chosen_gamble.stopped,instructions_t2_outcome.started,total_prompt_inst_5a_2.started,p_outcome_square_3.started,intro_outcome_text_3.started,intro_next_trial_txt.started,intro_next_trial_input.started,instructions_t2_outcome.stopped,intro_next_trial_input.keys,intro_next_trial_input.rt,intro_next_trial_input.duration,instructions6.started,instructions_text.started,Continue_txt_2.started,key_resp_inst_5.started,instructions6.stopped,key_resp_inst_5.keys,key_resp_inst_5.rt,key_resp_inst_5.duration,instructions7.started,total_prompt_inst_5a_3.started,fixation_inst_5a_6.started,prog_5.started,p_outcome_square_4.started,intro_outcome_text_4.started,instrutions_text.started,key_resp_inst_6.started,arrow1.started,arrow2.started,instructions7.stopped,key_resp_inst_6.keys,key_resp_inst_6.rt,key_resp_inst_6.duration,instructions8.started,instructions_text_3.started,Continue_txt_3.started,key_resp_inst_7.started,instructions8.stopped,key_resp_inst_7.keys,key_resp_inst_7.rt,key_resp_inst_7.duration,happy_overall.started,question_3.started,happiness_rating_overall.started,low_end_text_3.started,high_end_text_3.started,key_resp_7.started,exit_text_4.started,happy_overall.stopped,happiness_rating_overall.response,happiness_rating_overall.rt,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,instructions10.started,instructions_text_6.started,Continue_txt_4.started,key_resp_inst_8.started,instructions10.stopped,key_resp_inst_8.keys,key_resp_inst_8.rt,key_resp_inst_8.duration,happy_base.started,question_5.started,happiness_rating_baseline.started,low_end_text_5.started,high_end_text_5.started,exit_text_3.started,key_resp_8.started,happy_base.stopped,happiness_rating_baseline.response,happiness_rating_baseline.rt,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,instructions10_2.started,instructions_text_2.started,Continue_txt_6.started,key_resp_inst_11.started,instructions10_2.stopped,key_resp_inst_11.keys,key_resp_inst_11.rt,key_resp_inst_11.duration,instructions11.started,instructions_text_7.started,Continue_txt_5.started,key_resp_inst_9.started,instructions11.stopped,key_resp_inst_9.keys,key_resp_inst_9.rt,key_resp_inst_9.duration,first_delay.started,text_3.started,first_delay.stopped,p_options_show.started,p_fixation_cross_4.started,p_box1.started,p_box2.started,p_box3.started,p_box4.started,p_box1_mag.started,p_box1_P.started,p_box2_mag.started,p_box2_P.started,p_box3_mag.started,p_box3_P.started,p_box4_mag.started,p_box4_P.started,p_choice.started,p_options_show.stopped,practice_trials.p_choice.keys,practice_trials.p_choice.rt,practice_trials.p_choice.duration,choice_prac,p_chosen_option.started,fixation_5.started,p_box1_2.started,p_box2_2.started,p_box3_2.started,p_box4_2.started,p_box1_mag_2.started,p_box1_P_2.started,p_box2_mag_2.started,p_box2_P_2.started,p_box3_mag_2.started,p_box3_P_2.started,p_box4_mag_2.started,p_box4_P_2.started,p_chosen_option.stopped,current_money_prac,outcome_prac,p_reward_outcome.started,p_money_prompt.started,practice_txt.started,p_outcome_square.started,p_outcome_text.started,p_reward_txt.started,p_prog_bar.started,p_next_trial_txt.started,p_next_trial_input.started,p_reward_outcome.stopped,practice_trials.p_next_trial_input.keys,practice_trials.p_next_trial_input.rt,practice_trials.p_next_trial_input.duration,iti.started,text.started,iti.stopped,p_happiness_trial.started,p_happiness_trial.stopped,practice_trials.happiness_rating_prac.response,practice_trials.happiness_rating_prac.rt,practice_trials.key_resp_5.keys,p_h_iti.started,p_h_iti.stopped,repeat_practice.started,repeat_practice.stopped,practice_trials.key_resp_9.keys,repeat_iti.started,repeat_iti.stopped,question_4.started,happiness_rating_prac.started,low_end_text_4.started,high_end_text_4.started,exit_text_2.started,key_resp_5.started,practice_trials.key_resp_5.rt,practice_trials.key_resp_5.duration,text_2.started,repeat_practice_txt.started,key_resp_9.started,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.69260383301298,51.70430741700693,51.70430741700693,51.70430741700693,51.70430741700693,51.70430741700693,51.70430741700693,51.70430741700693,52.678500957990764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.67884687500191,52.688704583008075,52.688704583008075,52.688704583008075,53.67078204199788,53.67078204199788,57.79606929200236,space,4.122690499993041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.79609537500073,57.8075615830021,57.8075615830021,57.8075615830021,60.54559770799824,return,2.731178208021447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.54595441700076,60.55885341699468,60.55885341699468,60.55885341699468,60.55885341699468,60.55885341699468,60.55885341699468,60.55885341699468,60.55885341699468,60.55885341699468,77.0480217919976,return,16.481031832983717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.04805037501501,77.05889366701012,77.05889366701012,77.05889366701012,78.19551020799554,return,1.1323252499860246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.19595241700881,78.2336393330188,78.2336393330188,78.2336393330188,78.2336393330188,78.2336393330188,78.2336393330188,81.03344879200449,15.0,2.6217406670039054,return,2.7955143750004936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.03348212499986,81.04276745801326,81.04276745801326,81.04276745801326,81.73915725000552,return,0.6744069590058643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.73961529199732,81.74900404200889,84.26194004199351,84.26194004199351,84.26194004199351,84.26194004199351,84.26194004199351,85.89223791699624,7.0,3.861351708008442,return,1.6106032920069993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8922668750165,85.90111745800823,85.90111745800823,85.90111745800823,86.48882070800755,return,0.5868287080083974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4888505419949,86.49866816701251,86.49866816701251,86.49866816701251,87.0964298750041,return,0.5904876250133384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.09646270799567,87.10629929200513,89.0880567500135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,0,0,0,,,,right,12.907100624986924,None,space,3.9759948329883628,None,None,None,None,None,,,,,,,0,0,0,0,89.10759729199344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.09473829201306,89.10759729199344,89.10759729199344,89.10759729199344,89.10759729199344,89.10759729199344,89.10759729199344,89.10759729199344,89.10759729199344,89.10759729199344,89.10759729199344,89.10759729199344,89.10759729199344,89.10759729199344,89.10759729199344,102.02403712499654,right,12.907100624986924,None,1,102.02985529199941,102.04140079198987,102.04140079198987,102.04140079198987,102.04140079198987,102.04140079198987,102.04140079198987,102.04140079198987,102.04140079198987,102.04140079198987,102.04140079198987,102.04140079198987,102.04140079198987,102.04140079198987,103.01190033301827,5,-1,103.01955412499956,103.02980733299046,103.02980733299046,103.02980733299046,103.02980733299046,103.02980733299046,103.02980733299046,104.00568637499237,104.00568637499237,107.99068554199766,space,3.9759948329883628,None,107.99072216701461,107.99815075000515,108.97815154201817,108.97873529201024,108.97896629199386,None,None,None,108.97900404199027,108.97901933299727,108.97903058299562,108.97904783301055,None,108.97906779201003,108.97908766701585,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,1,0,1,,,,left,3.5811709169938695,None,space,5.795045458013192,None,12.0,3.024789207993308,return,None,1.481702499993844,None,,,,,1,0,1,0,108.99317962501664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.98361662501702,108.99317962501664,108.99317962501664,108.99317962501664,108.99317962501664,108.99317962501664,108.99317962501664,108.99317962501664,108.99317962501664,108.99317962501664,108.99317962501664,108.99317962501664,108.99317962501664,108.99317962501664,108.99317962501664,112.58264187499299,left,3.5811709169938695,None,0,112.58580975001678,112.59465945800184,112.59465945800184,112.59465945800184,112.59465945800184,112.59465945800184,112.59465945800184,112.59465945800184,112.59465945800184,112.59465945800184,112.59465945800184,112.59465945800184,112.59465945800184,112.59465945800184,113.57353558301111,5.15,1,113.57633441701182,113.58535629199469,113.58535629199469,113.58535629199469,113.58535629199469,113.58535629199469,113.58535629199469,114.56510554201668,114.56510554201668,120.37249533299473,space,5.795045458013192,None,120.37253266701009,120.38103049999336,121.36313437501667,121.36371529201278,125.3942809580185,12.0,3.024789207993308,return,125.39432650001254,126.37781470801565,126.37783400001354,126.37784995799302,None,126.37786958299694,126.37788141699275,121.37412662501447,123.88865754200378,123.88865754200378,123.88865754200378,123.88865754200378,123.88865754200378,1.481702499993844,None,125.405140457995,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,2,0,2,,,,left,3.3300962500215974,None,space,2.3166182920103893,None,None,None,None,None,,,,,,,2,0,2,0,126.39055970800109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.38049354200484,126.39055970800109,126.39055970800109,126.39055970800109,126.39055970800109,126.39055970800109,126.39055970800109,126.39055970800109,126.39055970800109,126.39055970800109,126.39055970800109,126.39055970800109,126.39055970800109,126.39055970800109,126.39055970800109,129.72497495799325,left,3.3300962500215974,None,0,129.7280285420129,129.73807445800048,129.73807445800048,129.73807445800048,129.73807445800048,129.73807445800048,129.73807445800048,129.73807445800048,129.73807445800048,129.73807445800048,129.73807445800048,129.73807445800048,129.73807445800048,129.73807445800048,130.71468041700427,5.65,0,130.71743975000572,130.72541312500834,130.72541312500834,130.72541312500834,130.72541312500834,130.72541312500834,130.72541312500834,131.70672420799383,131.70672420799383,134.03111320800963,space,2.3166182920103893,None,134.03115308299311,134.0413148330117,135.0219005419931,135.02243308300967,135.02263083300204,None,None,None,135.0226655419974,135.022679332993,135.02269004200934,135.0227025829954,None,135.02271820799797,135.0227305419976,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,3,0,3,,,,left,2.1675297079782467,None,space,5.454435124993324,None,13.0,2.7027762090147007,return,None,0.9816053340036888,None,,,,,3,0,3,0,135.03583787500975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.02587933299947,135.03583787500975,135.03583787500975,135.03583787500975,135.03583787500975,135.03583787500975,135.03583787500975,135.03583787500975,135.03583787500975,135.03583787500975,135.03583787500975,135.03583787500975,135.03583787500975,135.03583787500975,135.03583787500975,137.21141216700198,left,2.1675297079782467,None,0,137.2185120829963,137.22933879200718,137.22933879200718,137.22933879200718,137.22933879200718,137.22933879200718,137.22933879200718,137.22933879200718,137.22933879200718,137.22933879200718,137.22933879200718,137.22933879200718,137.22933879200718,137.22933879200718,138.19823287500185,5.65,1,138.20150858300622,138.2103882500087,138.2103882500087,138.2103882500087,138.2103882500087,138.2103882500087,138.2103882500087,139.20493245800026,139.20493245800026,144.66585658301483,space,5.454435124993324,None,144.66589487501187,144.67516254200018,145.65430016699247,145.65479279201827,149.16544820799027,13.0,2.7027762090147007,return,149.1654927500058,150.1543331250141,150.15435333299683,150.15437000000384,None,150.154391167016,150.1544037499989,145.66144133300986,148.1626890420157,148.1626890420157,148.1626890420157,148.1626890420157,148.1626890420157,0.9816053340036888,None,149.174242167006,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,4,0,4,,,,right,2.064573958021356,None,space,0.5644408329972066,None,None,None,None,None,,,,,,,4,0,4,0,150.16876062500523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.15920954200556,150.16876062500523,150.16876062500523,150.16876062500523,150.16876062500523,150.16876062500523,150.16876062500523,150.16876062500523,150.16876062500523,150.16876062500523,150.16876062500523,150.16876062500523,150.16876062500523,150.16876062500523,150.16876062500523,152.2402629580174,right,2.064573958021356,None,1,152.24498762501753,152.2549115830043,152.2549115830043,152.2549115830043,152.2549115830043,152.2549115830043,152.2549115830043,152.2549115830043,152.2549115830043,152.2549115830043,152.2549115830043,152.2549115830043,152.2549115830043,152.2549115830043,153.2293983749987,5.95,1,153.23241895801038,153.24247687499155,153.24247687499155,153.24247687499155,153.24247687499155,153.24247687499155,153.24247687499155,154.2231428330124,154.2231428330124,154.78974325000308,space,0.5644408329972066,None,154.78978712501703,154.798917875014,155.77766125000198,155.77816258301027,155.77834808299667,None,None,None,155.77838116700877,155.77839412499452,155.7784045000153,155.7784167920181,None,155.77843216701876,155.77844416699372,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,5,0,5,,,,right,2.0364200419862755,None,space,4.511299040983431,None,None,None,None,None,,,,,,,5,0,5,0,155.79315937499632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.78245450000395,155.79315937499632,155.79315937499632,155.79315937499632,155.79315937499632,155.79315937499632,155.79315937499632,155.79315937499632,155.79315937499632,155.79315937499632,155.79315937499632,155.79315937499632,155.79315937499632,155.79315937499632,155.79315937499632,157.8325198329985,right,2.0364200419862755,None,1,157.8363346249971,157.84509675001027,157.84509675001027,157.84509675001027,157.84509675001027,157.84509675001027,157.84509675001027,157.84509675001027,157.84509675001027,157.84509675001027,157.84509675001027,157.84509675001027,157.84509675001027,157.84509675001027,158.82319762499537,6.45,0,158.82533154200064,158.8342678330082,158.8342678330082,158.8342678330082,158.8342678330082,158.8342678330082,158.8342678330082,159.81413400001475,159.81413400001475,164.33106054199743,space,4.511299040983431,None,164.3310994170024,164.3552665419993,165.3218912500015,165.3225011670147,165.3227347920183,None,None,None,165.32277533301385,165.32279100001324,165.32280366698978,165.32281854201574,None,165.32283716701204,165.32285191700794,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,6,0,6,,,,left,1.6432196250243578,None,space,2.993745542014949,None,17.0,4.535999833984533,return,None,3.0659870840026997,None,,,,,6,0,6,0,165.336610792001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.32751662499504,165.336610792001,165.336610792001,165.336610792001,165.336610792001,165.336610792001,165.336610792001,165.336610792001,165.336610792001,165.336610792001,165.336610792001,165.336610792001,165.336610792001,165.336610792001,165.336610792001,166.9814160829992,left,1.6432196250243578,None,0,166.98510545800673,166.99374004200217,166.99374004200217,166.99374004200217,166.99374004200217,166.99374004200217,166.99374004200217,166.99374004200217,166.99374004200217,166.99374004200217,166.99374004200217,166.99374004200217,166.99374004200217,166.99374004200217,167.9726620420115,6.45,-1,167.97609241699683,167.98583345799125,167.98583345799125,167.98583345799125,167.98583345799125,167.98583345799125,167.98583345799125,168.96548250000342,168.96548250000342,171.96479425000143,space,2.993745542014949,None,171.96483083299245,171.98769512498984,172.9542563330033,172.9546926250041,178.5548037920089,17.0,4.535999833984533,return,178.55484954200801,179.53789954201784,179.53792054200312,179.5379369170114,None,179.5379570829973,179.5379686249944,172.96203600001172,175.46400174999144,175.46400174999144,175.46400174999144,175.46400174999144,175.46400174999144,3.0659870840026997,None,178.56106116701267,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
,7,0,7,,,,left,2.2152845000091475,None,space,1.1636299999954645,None,None,None,None,None,,,,,,,7,0,7,0,179.55104062499595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.54189083300298,179.55104062499595,179.55104062499595,179.55104062499595,179.55104062499595,179.55104062499595,179.55104062499595,179.55104062499595,179.55104062499595,179.55104062499595,179.55104062499595,179.55104062499595,179.55104062499595,179.55104062499595,179.55104062499595,181.77413562498987,left,2.2152845000091475,None,0,181.77923558300245,181.78935091700987,181.78935091700987,181.78935091700987,181.78935091700987,181.78935091700987,181.78935091700987,181.78935091700987,181.78935091700987,181.78935091700987,181.78935091700987,181.78935091700987,181.78935091700987,181.78935091700987,182.76318862501648,6.7,0,182.76518208300695,182.78800187501474,182.78800187501474,182.78800187501474,182.78800187501474,182.78800187501474,182.78800187501474,183.7569519999961,183.7569519999961,184.92301833300735,space,1.1636299999954645,None,184.92305633300566,184.93166825000662,185.91158854201785,185.91209070800687,185.91227324999636,None,None,None,185.91230616701068,185.91231874999357,185.91232925001532,185.9123456249945,None,185.91236066701822,185.91237254199223,,,,,,,,,,,,,,,2026-04-21_15h23.39.090,Mood4,2024.2.4,2026-04-21 15h23.43.704045 -0400,
