Intro_text,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,p_choice.keys,p_choice.rt,p_choice.duration,p_next_trial_input.keys,p_next_trial_input.rt,p_next_trial_input.duration,happiness_rating_prac.response,happiness_rating_prac.rt,key_resp_5.keys,key_resp_9.keys,key_resp_5.rt,key_resp_5.duration,key_resp_9.rt,key_resp_9.duration,Intros.thisRepN,Intros.thisTrialN,Intros.thisN,Intros.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,dateTime,consent.started,text_9.started,button.started,consent.stopped,button.numClicks,button.timesOn,button.timesOff,instructions1.started,Intro_text_show.started,Continue_txt.started,key_resp.started,instructions1.stopped,Intros.key_resp.keys,Intros.key_resp.rt,Intros.key_resp.duration,instructions_t1_target_on_choice.started,fixation_inst_5a.started,intro_sure.started,intro_sure_txt.started,intro_gambletop.started,intro_gambletop_txt.started,intro_gambletop_p.started,intro_gamblelow.started,intro_gamblelow_txt.started,intro_gamblelow_p.started,text_inst_5a.started,choice_inst_5a.started,instructions_t1_target_on_choice.stopped,choice_inst_5a.keys,choice_inst_5a.rt,choice_inst_5a.duration,instructions_t1_chosen_gamble.started,fixation_inst_5a_2.started,intro_sure_2.started,intro_sure_txt_2.started,instructions_t1_chosen_gamble.stopped,instructions_t1_outcome.started,total_prompt_inst_5a.started,p_outcome_square_2.started,intro_outcome_text_5.started,intro_outcome_text.started,intro_next_trial_txt_2.started,intro_next_trial_input_2.started,instructions_t1_outcome.stopped,intro_next_trial_input_2.keys,intro_next_trial_input_2.rt,intro_next_trial_input_2.duration,intro_iti.started,text_4.started,intro_iti.stopped,instructions_t2_target_on_choice.started,fixation_inst_5b.started,intro_sure_3.started,intro_gambletop_2.started,intro_gamblelow_2.started,intro_sure_txt_3.started,intro_gambletop_txt_2.started,intro_gambletop_p_2.started,intro_gamblelow_txt_2.started,intro_gamblelow_p_2.started,text_inst_5b.started,choice_inst_5b.started,instructions_t2_target_on_choice.stopped,choice_inst_5b.keys,choice_inst_5b.rt,choice_inst_5b.duration,instructions_t2_chosen_gamble.started,fixation_inst_5a_3.started,intro_gambletop_3.started,intro_gamblelow_3.started,intro_gambletop_txt_3.started,intro_gambletop_p_3.started,intro_gamblelow_txt_3.started,intro_gamblelow_p_3.started,instructions_t2_chosen_gamble.stopped,instructions_t2_outcome.started,total_prompt_inst_5a_2.started,p_outcome_square_3.started,intro_outcome_text_3.started,intro_outcome_text_2.started,intro_next_trial_txt.started,intro_next_trial_input.started,instructions_t2_outcome.stopped,intro_next_trial_input.keys,intro_next_trial_input.rt,intro_next_trial_input.duration,instructions6.started,instructions_text.started,Continue_txt_2.started,key_resp_inst_5.started,instructions6.stopped,key_resp_inst_5.keys,key_resp_inst_5.rt,key_resp_inst_5.duration,instructions7.started,total_prompt_inst_5a_3.started,fixation_inst_5a_6.started,prog_5.started,p_outcome_square_4.started,intro_outcome_text_4.started,instrutions_text.started,key_resp_inst_6.started,arrow1.started,arrow2.started,instructions7.stopped,key_resp_inst_6.keys,key_resp_inst_6.rt,key_resp_inst_6.duration,instructions8.started,instructions_text_3.started,Continue_txt_3.started,key_resp_inst_7.started,instructions8.stopped,key_resp_inst_7.keys,key_resp_inst_7.rt,key_resp_inst_7.duration,happy_overall.started,question_3.started,happiness_rating_overall.started,low_end_text_3.started,high_end_text_3.started,key_resp_7.started,exit_text_4.started,happy_overall.stopped,happiness_rating_overall.response,happiness_rating_overall.rt,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,instructions10.started,instructions_text_6.started,Continue_txt_4.started,key_resp_inst_8.started,instructions10.stopped,key_resp_inst_8.keys,key_resp_inst_8.rt,key_resp_inst_8.duration,happy_base.started,question_5.started,happiness_rating_baseline.started,low_end_text_5.started,high_end_text_5.started,exit_text_3.started,key_resp_8.started,happy_base.stopped,happiness_rating_baseline.response,happiness_rating_baseline.rt,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,instructions10_2.started,instructions_text_2.started,Continue_txt_6.started,key_resp_inst_11.started,instructions10_2.stopped,key_resp_inst_11.keys,key_resp_inst_11.rt,key_resp_inst_11.duration,instructions11.started,instructions_text_7.started,Continue_txt_5.started,key_resp_inst_9.started,instructions11.stopped,key_resp_inst_9.keys,key_resp_inst_9.rt,key_resp_inst_9.duration,first_delay.started,text_3.started,first_delay.stopped,p_options_show.started,p_fixation_cross_4.started,p_box1.started,p_box2.started,p_box3.started,p_box4.started,p_box1_mag.started,p_box1_P.started,p_box2_mag.started,p_box2_P.started,p_box3_mag.started,p_box3_P.started,p_box4_mag.started,p_box4_P.started,p_choice.started,practice_txt_2.started,p_options_show.stopped,practice_trials.p_choice.keys,practice_trials.p_choice.rt,practice_trials.p_choice.duration,choice_prac,p_chosen_option.started,fixation_5.started,p_box1_2.started,p_box2_2.started,p_box3_2.started,p_box4_2.started,p_box1_mag_2.started,p_box1_P_2.started,p_box2_mag_2.started,p_box2_P_2.started,p_box3_mag_2.started,p_box3_P_2.started,p_box4_mag_2.started,p_box4_P_2.started,practice_txt_3.started,p_chosen_option.stopped,current_money_prac,outcome_prac,p_reward_outcome.started,p_money_prompt.started,practice_txt.started,p_outcome_square.started,p_outcome_text.started,p_reward_txt.started,p_prog_bar.started,p_next_trial_txt.started,p_next_trial_input.started,p_reward_outcome.stopped,practice_trials.p_next_trial_input.keys,practice_trials.p_next_trial_input.rt,practice_trials.p_next_trial_input.duration,iti.started,text.started,iti.stopped,p_happiness_trial.started,p_happiness_trial.stopped,practice_trials.happiness_rating_prac.response,practice_trials.happiness_rating_prac.rt,practice_trials.key_resp_5.keys,p_h_iti.started,p_h_iti.stopped,repeat_practice.started,repeat_practice.stopped,practice_trials.key_resp_9.keys,repeat_iti.started,repeat_iti.stopped,question_4.started,happiness_rating_prac.started,low_end_text_4.started,high_end_text_4.started,exit_text_2.started,key_resp_5.started,practice_trials.key_resp_5.rt,practice_trials.key_resp_5.duration,text_2.started,repeat_practice_txt.started,key_resp_9.started,practice_trials.key_resp_9.rt,practice_trials.key_resp_9.duration,instructions12.started,instructions_text_8.started,key_resp_inst_10.started,instructions12.stopped,key_resp_inst_10.keys,key_resp_inst_10.rt,key_resp_inst_10.duration,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.568100125005003,10.578563249990111,10.578563249990111,10.578563249990111,10.578563249990111,10.578563249990111,10.578563249990111,10.578563249990111,11.555597915983526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.555933166004252,11.565098874998512,11.565098874998512,11.565098874998512,11.565098874998512,12.547187457996188,12.547187457996188,14.356240458000684,space,1.804606916004559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.356266082992079,14.366479415999493,14.366479415999493,14.366479415999493,15.230019957991317,return,0.8578587080119178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.230354041006649,15.242693250009324,15.242693250009324,15.242693250009324,15.242693250009324,15.242693250009324,15.242693250009324,15.242693250009324,15.242693250009324,15.242693250009324,16.11516712498269,return,0.866202166012954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.11519479099661,16.125767374993302,16.125767374993302,16.125767374993302,16.940467040985823,return,0.8087069170142058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.941011582995998,16.976925541006494,16.976925541006494,16.976925541006494,16.976925541006494,16.976925541006494,16.976925541006494,19.542861583002377,10.0,1.9935577499854844,return,2.5525454999879003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.54289658300695,19.55063654098194,19.55063654098194,19.55063654098194,22.700254166004015,return,3.1423993750067893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.700672000006307,22.711668707983335,25.227262208005413,25.227262208005413,25.227262208005413,25.227262208005413,25.227262208005413,26.24599674998899,6.0,3.351507000013953,return,1.0076620409963652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.246027540997602,26.255434249993414,26.255434249993414,26.255434249993414,29.48044904100243,return,3.218586500006495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.480483124993043,29.490946332982276,29.490946332982276,29.490946332982276,30.406761291000294,return,0.9147289579850622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.406789665983524,30.4138605830085,32.39635537500726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,0,0,0,,,,left,1.4664034169982187,None,space,2.234342124982504,None,None,None,None,None,,,,,,,,,0,0,0,0,,,,,32.41690258300514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.403447415999835,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,32.41690258300514,33.88992458299617,left,1.4664034169982187,None,0,33.89623666598345,33.909609166003065,33.909609166003065,33.909609166003065,33.909609166003065,33.909609166003065,33.909609166003065,33.909609166003065,33.909609166003065,33.909609166003065,33.909609166003065,33.909609166003065,33.909609166003065,33.909609166003065,33.909609166003065,34.87385649999487,5,1,34.88141808300861,34.892656499985605,34.892656499985605,34.892656499985605,34.892656499985605,34.892656499985605,34.892656499985605,35.88232266600244,35.88232266600244,38.125984415994026,space,2.234342124982504,None,38.126025165984174,38.133775624999544,39.11340412500431,39.11392108298605,39.11412408298929,None,None,None,39.114157750009326,39.11417191600776,39.1141818749893,39.11419537500478,None,39.11421054098173,39.11422783299349,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,1,0,1,,,,right,4.414668833022006,None,space,0.8551379170094151,None,None,None,None,None,,,,,,,,,1,0,1,0,,,,,39.12932074998389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.12011416599853,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,39.12932074998389,43.5486003329861,right,4.414668833022006,None,1,43.55367154098349,43.56284162498196,43.56284162498196,43.56284162498196,43.56284162498196,43.56284162498196,43.56284162498196,43.56284162498196,43.56284162498196,43.56284162498196,43.56284162498196,43.56284162498196,43.56284162498196,43.56284162498196,43.56284162498196,44.53257762498106,5.5,1,44.53557870798977,44.544784541008994,44.544784541008994,44.544784541008994,44.544784541008994,44.544784541008994,44.544784541008994,45.524983374984004,45.524983374984004,46.38387099999818,space,0.8551379170094151,None,46.38390770799015,46.39274487498915,47.37318833300378,47.37360824999632,47.37376162500004,None,None,None,47.373788958007935,47.3737995410047,47.37380795800709,47.37381799999275,None,47.373829999996815,47.37383962498279,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,2,0,2,,,,right,2.9051716669928282,None,space,0.33883387499372475,None,17.0,4.573282666999148,return,None,4.290200749994256,None,,,,,,,2,0,2,0,,,,,47.389623082999606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.378771582996706,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,47.389623082999606,50.306975040992256,right,2.9051716669928282,None,1,50.31208654100192,50.32152191599016,50.32152191599016,50.32152191599016,50.32152191599016,50.32152191599016,50.32152191599016,50.32152191599016,50.32152191599016,50.32152191599016,50.32152191599016,50.32152191599016,50.32152191599016,50.32152191599016,50.32152191599016,51.290136249997886,5.9,-1,51.293403957999544,51.3026940409909,51.3026940409909,51.3026940409909,51.3026940409909,51.3026940409909,51.3026940409909,52.28384387498954,52.28384387498954,52.624316957982956,space,0.33883387499372475,None,52.62435466598254,52.63129399999161,53.61267979099648,53.61315045799711,60.427094374987064,17.0,4.573282666999148,return,60.4271399579884,61.412755249999464,61.41277520800941,61.41279099998064,None,61.41281016598805,61.41282150000916,53.62247829098487,56.13054524999461,56.13054524999461,56.13054524999461,56.13054524999461,56.13054524999461,4.290200749994256,None,60.433486624999205,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,3,0,3,,,,right,1.7225916669995058,None,space,0.987984791980125,None,None,None,None,None,,,,,,,,,3,0,3,0,,,,,61.42726341600064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.41701762500452,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,61.42726341600064,63.151368624996394,right,1.7225916669995058,None,1,63.15636299998732,63.16529887498473,63.16529887498473,63.16529887498473,63.16529887498473,63.16529887498473,63.16529887498473,63.16529887498473,63.16529887498473,63.16529887498473,63.16529887498473,63.16529887498473,63.16529887498473,63.16529887498473,63.16529887498473,64.14179724999121,6.15,0,64.14466533300583,64.1537776250043,64.1537776250043,64.1537776250043,64.1537776250043,64.1537776250043,64.1537776250043,65.13354229100514,65.13354229100514,66.12460020798608,space,0.987984791980125,None,66.12464391600224,66.13174224999966,67.11291679099668,67.11339024998597,67.11355583299883,None,None,None,67.1135857499903,67.1135978329985,67.11360662500374,67.11361775000114,None,67.11363099998562,67.11364187498111,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,4,0,4,,,,right,1.751943042007042,None,space,0.7359690419980325,None,17.0,3.7187460839923006,return,None,1.9271570419950876,None,,,,,,,4,0,4,0,,,,,67.12777029100107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.11833512500743,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,67.12777029100107,68.89029912499245,right,1.751943042007042,None,1,68.89674216599087,68.90704983298201,68.90704983298201,68.90704983298201,68.90704983298201,68.90704983298201,68.90704983298201,68.90704983298201,68.90704983298201,68.90704983298201,68.90704983298201,68.90704983298201,68.90704983298201,68.90704983298201,68.90704983298201,69.8805970409885,6.15,-1,69.88393887499114,69.89451708298293,69.89451708298293,69.89451708298293,69.89451708298293,69.89451708298293,69.89451708298293,70.87392995800474,70.87392995800474,71.61683879100019,space,0.7359690419980325,None,71.61688087499351,71.62668262500665,72.60572220798349,72.60615283300285,77.04835166598787,17.0,3.7187460839923006,return,77.04839587499737,78.03903820799314,78.03905929098255,78.03907520798384,None,78.03909554099664,78.03910733299563,72.61343116598437,75.113327708008,75.113327708008,75.113327708008,75.113327708008,75.113327708008,1.9271570419950876,None,77.05684800000745,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,5,0,5,,,,left,0.8641676669940352,None,space,2.202225584012922,None,None,None,None,None,,,,,,,,,5,0,5,0,,,,,78.05112820799695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.04219879099401,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.05112820799695,78.92337412500638,left,0.8641676669940352,None,0,78.9273460409895,78.93646558298497,78.93646558298497,78.93646558298497,78.93646558298497,78.93646558298497,78.93646558298497,78.93646558298497,78.93646558298497,78.93646558298497,78.93646558298497,78.93646558298497,78.93646558298497,78.93646558298497,78.93646558298497,79.90749395798775,6.300000000000001,1,79.91032633298892,79.91944520798279,79.91944520798279,79.91944520798279,79.91944520798279,79.91944520798279,79.91944520798279,80.89841012499528,80.89841012499528,83.10793349999585,space,2.202225584012922,None,83.10796958298306,83.11625925000408,84.09600799999316,84.09654299999238,84.0967387080018,None,None,None,84.0967740000051,84.09678787499433,84.09679866599618,84.09681170800468,None,84.09682775000692,84.09684054099489,,,,,,,,,,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
,6,0,6,,,,left,1.6594454999722075,None,space,1.9565043750044424,None,17.0,3.4474661669810303,return,None,1.6847883749869652,None,,,,,,,6,0,6,0,,,,,84.11152783298166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.10223966598278,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,84.11152783298166,85.77533016598318,left,1.6594454999722075,None,0,85.78027604098315,85.78998262499226,85.78998262499226,85.78998262499226,85.78998262499226,85.78998262499226,85.78998262499226,85.78998262499226,85.78998262499226,85.78998262499226,85.78998262499226,85.78998262499226,85.78998262499226,85.78998262499226,85.78998262499226,86.76350733300205,6.800000000000001,-1,86.76598291599657,86.78954895798233,86.78954895798233,86.78954895798233,86.78954895798233,86.78954895798233,86.78954895798233,87.77287562499987,87.77287562499987,89.74019887499162,space,1.9565043750044424,None,89.74023579098866,89.7484643329808,90.72919974999968,90.72965366599965,94.94698870799039,17.0,3.4474661669810303,return,94.94704041600926,95.92958729100064,95.92960866598878,95.92962641600752,None,95.92964824999217,95.92966095800512,90.73891529100365,93.23791175000952,93.23791175000952,93.23791175000952,93.23791175000952,93.23791175000952,1.6847883749869652,None,94.95633395799086,,,,,,,,,,,,,,,2026-04-21_16h11.30.505,Mood4,2024.2.4,2026-04-21 16h11.35.117058 -0400,
